From	To
LAAT1_MOUSE	mmu:212555
LACB2_MOUSE	mmu:212442
LACC1_MOUSE	mmu:210808
LACE1_MOUSE	mmu:215951
LACTB_MOUSE	mmu:80907
LAD1_MOUSE	mmu:16763
LAG3_MOUSE	mmu:16768
LAGE3_MOUSE	mmu:66192
LAIR1_MOUSE	mmu:52855
LALBA_MOUSE	mmu:16770
LAMA1_MOUSE	mmu:16772
LAMA2_MOUSE	mmu:16773
LAMA3_MOUSE	mmu:16774
LAMA4_MOUSE	mmu:16775
LAMA5_MOUSE	mmu:16776
LAMB2_MOUSE	mmu:16779
LAMB3_MOUSE	mmu:16780
LAMC3_MOUSE	mmu:23928
LAMP1_MOUSE	mmu:16783
LAMP2_MOUSE	mmu:16784
LAMP3_MOUSE	mmu:239739
LAMP5_MOUSE	mmu:76161
LANC1_MOUSE	mmu:14768
LANC2_MOUSE	mmu:71835
LANC3_MOUSE	mmu:236285
LAP2B_MOUSE	mmu:21917
LAP2_MOUSE	mmu:59079
LAP4B_MOUSE	mmu:114128
LAPM5_MOUSE	mmu:16792
LAR4B_MOUSE	mmu:217980
LARG2_MOUSE	mmu:228366
LARGE_MOUSE	mmu:16795
LARGN_MOUSE	mmu:71373
LARP1_MOUSE	mmu:73158
LARP4_MOUSE	mmu:207214
LARP6_MOUSE	mmu:67557
LARP7_MOUSE	mmu:28036
LAS1L_MOUSE	mmu:76130
LAS2_MOUSE	mmu:269033
LASP1_MOUSE	mmu:16796
LAT1_MOUSE	mmu:20539
LAT2_MOUSE	mmu:50934
LAT3_MOUSE	mmu:72401
LAT4_MOUSE	mmu:215113
LATS1_MOUSE	mmu:16798
LATS2_MOUSE	mmu:50523
LAT_MOUSE	mmu:16797
LAX1_MOUSE	mmu:240754
LAYN_MOUSE	mmu:244864
LA_MOUSE	mmu:20823
LBH_MOUSE	mmu:77889
LBN_MOUSE	mmu:68525
LBP_MOUSE	mmu:16803
LBR_MOUSE	mmu:98386
LBX1_MOUSE	mmu:16814
LBX2_MOUSE	mmu:16815
LC7L2_MOUSE	mmu:192196
LC7L3_MOUSE	mmu:67684
LCA5L_MOUSE	mmu:385668
LCA5_MOUSE	mmu:75782
LCAP_MOUSE	mmu:240028
LCAT_MOUSE	mmu:16816
LCHN_MOUSE	mmu:243780
LCK_MOUSE	mmu:16818
LCLT1_MOUSE	mmu:225010
LCN10_MOUSE	mmu:332578
LCN12_MOUSE	mmu:77701
LCN5_MOUSE	mmu:13863
LCN8_MOUSE	mmu:78076
LCN9_MOUSE	mmu:77704
LCORL_MOUSE	mmu:209707
LCOR_MOUSE	mmu:212391
LCP2_MOUSE	mmu:16822
LCTL_MOUSE	mmu:235435
LDAH_MOUSE	mmu:68832
LDB1_MOUSE	mmu:16825
LDB2_MOUSE	mmu:16826
LDB3_MOUSE	mmu:24131
LDHA_MOUSE	mmu:16828
LDHB_MOUSE	mmu:16832
LDHC_MOUSE	mmu:16833
LDHD_MOUSE	mmu:52815
LDLR_MOUSE	mmu:16835
LDOC1_MOUSE	mmu:434784
LDOCL_MOUSE	mmu:223732
LEAP2_MOUSE	mmu:259301
LECT1_MOUSE	mmu:16840
LECT2_MOUSE	mmu:16841
LEF1_MOUSE	mmu:16842
LEG12_MOUSE	mmu:56072
LEG1H_MOUSE	mmu:67719
LEG1_MOUSE	mmu:16852
LEG2_MOUSE	mmu:107753
LEG4_MOUSE	mmu:16855
LEG6_MOUSE	mmu:16857
LEG8_MOUSE	mmu:56048
LEG9_MOUSE	mmu:16859
LEGL_MOUSE	mmu:216551
LELP1_MOUSE	mmu:69332
LEMD1_MOUSE	mmu:213409
LEMD2_MOUSE	mmu:224640
LENEP_MOUSE	mmu:57275
LENG1_MOUSE	mmu:69757
LENG8_MOUSE	mmu:232798
LENG9_MOUSE	mmu:243813
LEO1_MOUSE	mmu:235497
LEPR_MOUSE	mmu:16847
LEP_MOUSE	mmu:16846
LERL1_MOUSE	mmu:68192
LETM1_MOUSE	mmu:56384
LETM2_MOUSE	mmu:270035
LEU7_MOUSE	mmu:239133
LEUK_MOUSE	mmu:20737
LEXM_MOUSE	mmu:242602
LFG1_MOUSE	mmu:66168
LFG2_MOUSE	mmu:72393
LFG3_MOUSE	mmu:69660
LFG4_MOUSE	mmu:68212
LFNG_MOUSE	mmu:16848
LFTY1_MOUSE	mmu:13590
LFTY2_MOUSE	mmu:320202
LG3BP_MOUSE	mmu:19039
LGAT1_MOUSE	mmu:226856
LGI1_MOUSE	mmu:56839
LGI2_MOUSE	mmu:246316
LGI3_MOUSE	mmu:213469
LGI4_MOUSE	mmu:243914
LGMN_MOUSE	mmu:19141
LGR4_MOUSE	mmu:107515
LGR5_MOUSE	mmu:14160
LGR6_MOUSE	mmu:329252
LGSN_MOUSE	mmu:266744
LGUL_MOUSE	mmu:109801
LHFP_MOUSE	mmu:108927
LHPL1_MOUSE	mmu:237091
LHPL2_MOUSE	mmu:218454
LHPL3_MOUSE	mmu:269629
LHPL4_MOUSE	mmu:269788
LHPP_MOUSE	mmu:76429
LHX1_MOUSE	mmu:16869
LHX2_MOUSE	mmu:16870
LHX3_MOUSE	mmu:16871
LHX4_MOUSE	mmu:16872
LHX5_MOUSE	mmu:16873
LHX6_MOUSE	mmu:16874
LHX8_MOUSE	mmu:16875
LHX9_MOUSE	mmu:16876
LIAS_MOUSE	mmu:79464
LIAT1_MOUSE	mmu:74230
LICH_MOUSE	mmu:16889
LIFR_MOUSE	mmu:16880
LIF_MOUSE	mmu:16878
LIGO1_MOUSE	mmu:235402
LIGO2_MOUSE	mmu:242384
LIGO3_MOUSE	mmu:237403
LIGO4_MOUSE	mmu:320747
LIMA1_MOUSE	mmu:65970
LIMC1_MOUSE	mmu:77569
LIMD1_MOUSE	mmu:29806
LIMD2_MOUSE	mmu:67803
LIME1_MOUSE	mmu:72699
LIMK1_MOUSE	mmu:16885
LIMK2_MOUSE	mmu:16886
LIMS1_MOUSE	mmu:110829
LIMS2_MOUSE	mmu:225341
LIN37_MOUSE	mmu:75660
LIN41_MOUSE	mmu:636931
LIN52_MOUSE	mmu:629959
LIN52_MOUSE	mmu:217708
LIN54_MOUSE	mmu:231506
LIN7A_MOUSE	mmu:108030
LIN7B_MOUSE	mmu:22342
LIN7C_MOUSE	mmu:22343
LINES_MOUSE	mmu:72635
LIPA2_MOUSE	mmu:327814
LIPA3_MOUSE	mmu:76787
LIPB1_MOUSE	mmu:67533
LIPB2_MOUSE	mmu:19024
LIPC_MOUSE	mmu:15450
LIPE_MOUSE	mmu:16891
LIPG_MOUSE	mmu:67717
LIPH_MOUSE	mmu:239759
LIPK_MOUSE	mmu:240633
LIPL_MOUSE	mmu:16956
LIPM_MOUSE	mmu:78753
LIPN_MOUSE	mmu:70166
LIPP_MOUSE	mmu:69060
LIPR1_MOUSE	mmu:18946
LIPS_MOUSE	mmu:16890
LIPT2_MOUSE	mmu:67164
LIPT_MOUSE	mmu:623661
LIRB3_MOUSE	mmu:18733
LIRB4_MOUSE	mmu:14728
LIS1_MOUSE	mmu:18472
LIT1_MOUSE	mmu:19692
LIT2_MOUSE	mmu:19693
LITAF_MOUSE	mmu:56722
LITD1_MOUSE	mmu:381591
LIX1L_MOUSE	mmu:280411
LIX1_MOUSE	mmu:66643
LKAM1_MOUSE	mmu:277496
LKHA4_MOUSE	mmu:16993
LLPH_MOUSE	mmu:66225
LMA1L_MOUSE	mmu:235416
LMA2L_MOUSE	mmu:214895
LMAN1_MOUSE	mmu:70361
LMAN2_MOUSE	mmu:66890
LMBD1_MOUSE	mmu:68421
LMBD2_MOUSE	mmu:320506
LMBL1_MOUSE	mmu:241764
LMBL2_MOUSE	mmu:214669
LMBL3_MOUSE	mmu:237339
LMBL4_MOUSE	mmu:320858
LMBR1_MOUSE	mmu:56873
LMBRL_MOUSE	mmu:74775
LMCD1_MOUSE	mmu:30937
LMF1_MOUSE	mmu:76483
LMF2_MOUSE	mmu:105847
LMIP_MOUSE	mmu:233187
LMLN_MOUSE	mmu:239833
LMNA_MOUSE	mmu:16905
LMNB1_MOUSE	mmu:16906
LMNB2_MOUSE	mmu:16907
LMO3_MOUSE	mmu:109593
LMO4_MOUSE	mmu:16911
LMOD1_MOUSE	mmu:93689
LMOD2_MOUSE	mmu:93677
LMTD1_MOUSE	mmu:74071
LMTD2_MOUSE	mmu:72000
LMTK1_MOUSE	mmu:11302
LMTK2_MOUSE	mmu:231876
LMTK3_MOUSE	mmu:381983
LMX1A_MOUSE	mmu:110648
LMX1B_MOUSE	mmu:16917
LN28A_MOUSE	mmu:83557
LN28B_MOUSE	mmu:380669
LNEBL_MOUSE	mmu:74103
LNP_MOUSE	mmu:69605
LNX1_MOUSE	mmu:16924
LNX2_MOUSE	mmu:140887
LONF1_MOUSE	mmu:244421
LONF3_MOUSE	mmu:74365
LONM_MOUSE	mmu:74142
LONP2_MOUSE	mmu:66887
LORI_MOUSE	mmu:16939
LOX12_MOUSE	mmu:11684
LOX15_MOUSE	mmu:11687
LOX5_MOUSE	mmu:11689
LOXE3_MOUSE	mmu:23801
LOXH1_MOUSE	mmu:240411
LOXL1_MOUSE	mmu:16949
LOXL2_MOUSE	mmu:94352
LOXL3_MOUSE	mmu:16950
LOXL4_MOUSE	mmu:67573
LPAR1_MOUSE	mmu:14745
LPAR3_MOUSE	mmu:65086
LPAR4_MOUSE	mmu:78134
LPAR6_MOUSE	mmu:67168
LPCT4_MOUSE	mmu:99010
LPD6B_MOUSE	mmu:71897
LPIN1_MOUSE	mmu:14245
LPIN2_MOUSE	mmu:64898
LPIN3_MOUSE	mmu:64899
LPP60_MOUSE	mmu:104816
LPPRC_MOUSE	mmu:72416
LPP_MOUSE	mmu:210126
LPXN_MOUSE	mmu:107321
LR14B_MOUSE	mmu:432779
LR2BP_MOUSE	mmu:67620
LR74B_MOUSE	mmu:74685
LR75A_MOUSE	mmu:192976
LR75B_MOUSE	mmu:192734
LRAD3_MOUSE	mmu:241576
LRAD4_MOUSE	mmu:52662
LRAT_MOUSE	mmu:79235
LRBA_MOUSE	mmu:80877
LRC10_MOUSE	mmu:237560
LRC14_MOUSE	mmu:223664
LRC15_MOUSE	mmu:74488
LRC17_MOUSE	mmu:74511
LRC18_MOUSE	mmu:67580
LRC19_MOUSE	mmu:100061
LRC20_MOUSE	mmu:216011
LRC23_MOUSE	mmu:16977
LRC24_MOUSE	mmu:378937
LRC25_MOUSE	mmu:211228
LRC26_MOUSE	mmu:227618
LRC27_MOUSE	mmu:76612
LRC28_MOUSE	mmu:67867
LRC30_MOUSE	mmu:240131
LRC34_MOUSE	mmu:71827
LRC36_MOUSE	mmu:270091
LRC38_MOUSE	mmu:242735
LRC39_MOUSE	mmu:109245
LRC3B_MOUSE	mmu:218763
LRC40_MOUSE	mmu:67144
LRC41_MOUSE	mmu:230654
LRC42_MOUSE	mmu:77809
LRC43_MOUSE	mmu:381741
LRC45_MOUSE	mmu:217366
LRC46_MOUSE	mmu:69297
LRC47_MOUSE	mmu:72946
LRC49_MOUSE	mmu:102747
LRC4B_MOUSE	mmu:272381
LRC4C_MOUSE	mmu:241568
LRC51_MOUSE	mmu:69358
LRC52_MOUSE	mmu:240899
LRC55_MOUSE	mmu:241528
LRC56_MOUSE	mmu:70552
LRC58_MOUSE	mmu:320184
LRC59_MOUSE	mmu:98238
LRC61_MOUSE	mmu:243371
LRC63_MOUSE	mmu:70859
LRC66_MOUSE	mmu:231296
LRC69_MOUSE	mmu:73314
LRC71_MOUSE	mmu:74485
LRC8A_MOUSE	mmu:241296
LRC8B_MOUSE	mmu:433926
LRC8C_MOUSE	mmu:100604
LRC8D_MOUSE	mmu:231549
LRC8E_MOUSE	mmu:72267
LRCC1_MOUSE	mmu:71710
LRCH1_MOUSE	mmu:380916
LRCH2_MOUSE	mmu:210297
LRCH3_MOUSE	mmu:70144
LRCH4_MOUSE	mmu:231798
LRCL1_MOUSE	mmu:381667
LRFN1_MOUSE	mmu:80749
LRFN2_MOUSE	mmu:70530
LRFN3_MOUSE	mmu:233067
LRFN4_MOUSE	mmu:225875
LRFN5_MOUSE	mmu:238205
LRGUK_MOUSE	mmu:74354
LRIF1_MOUSE	mmu:321000
LRIG1_MOUSE	mmu:16206
LRIG2_MOUSE	mmu:269473
LRIG3_MOUSE	mmu:320398
LRIQ1_MOUSE	mmu:74978
LRIQ3_MOUSE	mmu:74435
LRIQ4_MOUSE	mmu:68307
LRIT1_MOUSE	mmu:239037
LRIT2_MOUSE	mmu:239038
LRMP_MOUSE	mmu:16970
LRN4L_MOUSE	mmu:68852
LRP10_MOUSE	mmu:65107
LRP11_MOUSE	mmu:237253
LRP12_MOUSE	mmu:239393
LRP1_MOUSE	mmu:16971
LRP2_MOUSE	mmu:14725
LRP4_MOUSE	mmu:228357
LRP5_MOUSE	mmu:16973
LRP6_MOUSE	mmu:16974
LRRC1_MOUSE	mmu:214345
LRRC2_MOUSE	mmu:74249
LRRC3_MOUSE	mmu:237387
LRRC4_MOUSE	mmu:192198
LRRC7_MOUSE	mmu:242274
LRRC9_MOUSE	mmu:78257
LRRD1_MOUSE	mmu:242838
LRRF1_MOUSE	mmu:16978
LRRF2_MOUSE	mmu:71268
LRRK1_MOUSE	mmu:233328
LRRK2_MOUSE	mmu:66725
LRRN1_MOUSE	mmu:16979
LRRN3_MOUSE	mmu:16981
LRRN4_MOUSE	mmu:320974
LRRT1_MOUSE	mmu:74342
LRRT2_MOUSE	mmu:107065
LRRT3_MOUSE	mmu:216028
LRRT4_MOUSE	mmu:243499
LRSM1_MOUSE	mmu:227738
LRTM1_MOUSE	mmu:319476
LRTM2_MOUSE	mmu:211187
LRWD1_MOUSE	mmu:71735
LS14A_MOUSE	mmu:67070
LS14B_MOUSE	mmu:241846
LSAMP_MOUSE	mmu:268890
LSG1_MOUSE	mmu:224092
LSHR_MOUSE	mmu:16867
LSM10_MOUSE	mmu:116748
LSM11_MOUSE	mmu:72290
LSM12_MOUSE	mmu:268490
LSM1_MOUSE	mmu:67207
LSM2_MOUSE	mmu:27756
LSM3_MOUSE	mmu:67678
LSM4_MOUSE	mmu:50783
LSM5_MOUSE	mmu:102641341
LSM5_MOUSE	mmu:66373
LSM6_MOUSE	mmu:78651
LSM7_MOUSE	mmu:66094
LSM8_MOUSE	mmu:76522
LSMD1_MOUSE	mmu:78304
LSME1_MOUSE	mmu:380755
LSP1_MOUSE	mmu:16985
LSR_MOUSE	mmu:54135
LST2_MOUSE	mmu:231125
LST8_MOUSE	mmu:56716
LT4R1_MOUSE	mmu:16995
LT4R2_MOUSE	mmu:57260
LTBP1_MOUSE	mmu:268977
LTBP2_MOUSE	mmu:16997
LTBP3_MOUSE	mmu:16998
LTBP4_MOUSE	mmu:108075
LTC4S_MOUSE	mmu:17001
LTK_MOUSE	mmu:17005
LTMD1_MOUSE	mmu:68614
LTN1_MOUSE	mmu:78913
LTOR1_MOUSE	mmu:66508
LTOR2_MOUSE	mmu:83409
LTOR3_MOUSE	mmu:56692
LTOR4_MOUSE	mmu:66096
LTOR5_MOUSE	mmu:68576
LTV1_MOUSE	mmu:353258
LUC7L_MOUSE	mmu:66978
LUM_MOUSE	mmu:17022
LUR1L_MOUSE	mmu:52829
LURA1_MOUSE	mmu:68075
LUZP1_MOUSE	mmu:269593
LUZP2_MOUSE	mmu:233271
LX12B_MOUSE	mmu:11686
LX12E_MOUSE	mmu:11685
LXN_MOUSE	mmu:17035
LY65B_MOUSE	mmu:266614
LY65C_MOUSE	mmu:114652
LY66C_MOUSE	mmu:68468
LY66D_MOUSE	mmu:114654
LY6A_MOUSE	mmu:110454
LY6C1_MOUSE	mmu:17067
LY6C2_MOUSE	mmu:100041546
LY6D_MOUSE	mmu:17068
LY6E_MOUSE	mmu:17069
LY6F_MOUSE	mmu:17071
LY6H_MOUSE	mmu:23934
LY6I_MOUSE	mmu:57248
LY6K_MOUSE	mmu:76486
LY75_MOUSE	mmu:17076
LY86_MOUSE	mmu:17084
LY96_MOUSE	mmu:17087
LY9_MOUSE	mmu:17085
LYAG_MOUSE	mmu:14387
LYAM1_MOUSE	mmu:20343
LYAM2_MOUSE	mmu:20339
LYAM3_MOUSE	mmu:20344
LYAR_MOUSE	mmu:17089
LYG1_MOUSE	mmu:69541
LYG2_MOUSE	mmu:332427
LYL1_MOUSE	mmu:17095
LYNX1_MOUSE	mmu:23936
LYNX1_MOUSE	mmu:69462
LYN_MOUSE	mmu:17096
LYOX_MOUSE	mmu:16948
LYPA1_MOUSE	mmu:18777
LYPA2_MOUSE	mmu:26394
LYPD1_MOUSE	mmu:72585
LYPD2_MOUSE	mmu:68311
LYPD3_MOUSE	mmu:72434
LYPD4_MOUSE	mmu:232973
LYPD5_MOUSE	mmu:76942
LYPD6_MOUSE	mmu:320343
LYPD8_MOUSE	mmu:70163
LYPL1_MOUSE	mmu:226791
LYRIC_MOUSE	mmu:67154
LYRM1_MOUSE	mmu:73919
LYRM2_MOUSE	mmu:108755
LYRM4_MOUSE	mmu:380840
LYRM5_MOUSE	mmu:67636
LYRM7_MOUSE	mmu:75530
LYRM9_MOUSE	mmu:66274
LYSM1_MOUSE	mmu:217779
LYSM3_MOUSE	mmu:80289
LYSM4_MOUSE	mmu:75099
LYST_MOUSE	mmu:17101
LYVE1_MOUSE	mmu:114332
LYZ1_MOUSE	mmu:17110
LYZ2_MOUSE	mmu:17105
LYZL1_MOUSE	mmu:67328
LYZL4_MOUSE	mmu:69032
LYZL5_MOUSE	mmu:278203
LYZL6_MOUSE	mmu:69444
LZIC_MOUSE	mmu:69151
LZTL1_MOUSE	mmu:93730
LZTR1_MOUSE	mmu:66863
LZTS1_MOUSE	mmu:211134
LZTS2_MOUSE	mmu:226154
LZTS3_MOUSE	mmu:241638
M10L1_MOUSE	mmu:83456
M17L2_MOUSE	mmu:234384
M18BP_MOUSE	mmu:217653
M1AP_MOUSE	mmu:110958
M1IP1_MOUSE	mmu:68041
M2GD_MOUSE	mmu:74129
M2OM_MOUSE	mmu:67863
M3K10_MOUSE	mmu:269881
M3K11_MOUSE	mmu:26403
M3K12_MOUSE	mmu:26404
M3K13_MOUSE	mmu:71751
M3K14_MOUSE	mmu:53859
M3K15_MOUSE	mmu:270672
M3K19_MOUSE	mmu:22625
M3K3_MOUSE	mmu:26406
M3K4_MOUSE	mmu:26407
M3K5_MOUSE	mmu:26408
M3K7_MOUSE	mmu:26409
M3K8_MOUSE	mmu:26410
M3K9_MOUSE	mmu:338372
M3KCL_MOUSE	mmu:224419
M3KL4_MOUSE	mmu:234878
M4A10_MOUSE	mmu:69826
M4A13_MOUSE	mmu:73466
M4A15_MOUSE	mmu:545279
M4A4D_MOUSE	mmu:66607
M4A6B_MOUSE	mmu:69774
M4A6C_MOUSE	mmu:73656
M4A6D_MOUSE	mmu:68774
M4A8_MOUSE	mmu:64381
M4K1_MOUSE	mmu:26411
M4K2_MOUSE	mmu:26412
M4K3_MOUSE	mmu:225028
M4K4_MOUSE	mmu:26921
M4K5_MOUSE	mmu:399510
MA1A1_MOUSE	mmu:17155
MA1A2_MOUSE	mmu:17156
MA1B1_MOUSE	mmu:227619
MA2A1_MOUSE	mmu:17158
MA2A2_MOUSE	mmu:140481
MA2B1_MOUSE	mmu:17159
MA2B2_MOUSE	mmu:17160
MA2C1_MOUSE	mmu:73744
MA6D1_MOUSE	mmu:208158
MA7D1_MOUSE	mmu:245877
MA7D2_MOUSE	mmu:78283
MA7D3_MOUSE	mmu:320923
MAAI_MOUSE	mmu:14874
MAAT1_MOUSE	mmu:320214
MABP1_MOUSE	mmu:26390
MACD1_MOUSE	mmu:107227
MACD2_MOUSE	mmu:72899
MACOI_MOUSE	mmu:66146
MAD3_MOUSE	mmu:17121
MADD_MOUSE	mmu:228355
MADL2_MOUSE	mmu:68515
MAEA_MOUSE	mmu:59003
MAEL_MOUSE	mmu:98558
MAF1_MOUSE	mmu:68877
MAFA_MOUSE	mmu:378435
MAFB_MOUSE	mmu:16658
MAFF_MOUSE	mmu:17133
MAFG_MOUSE	mmu:17134
MAFK_MOUSE	mmu:17135
MAF_MOUSE	mmu:17132
MAGBG_MOUSE	mmu:71967
MAGD1_MOUSE	mmu:94275
MAGE1_MOUSE	mmu:107528
MAGH1_MOUSE	mmu:75625
MAGI1_MOUSE	mmu:14924
MAGI2_MOUSE	mmu:50791
MAGI3_MOUSE	mmu:99470
MAGIX_MOUSE	mmu:54634
MAGL2_MOUSE	mmu:27385
MAG_MOUSE	mmu:17136
MAJIN_MOUSE	mmu:622554
MAK16_MOUSE	mmu:67920
MAK_MOUSE	mmu:17152
MAL2_MOUSE	mmu:105853
MALD1_MOUSE	mmu:277010
MALD2_MOUSE	mmu:218518
MALD3_MOUSE	mmu:73608
MALL_MOUSE	mmu:228576
MALT1_MOUSE	mmu:240354
MAL_MOUSE	mmu:17153
MAMC2_MOUSE	mmu:71738
MAMD1_MOUSE	mmu:333639
MAML1_MOUSE	mmu:103806
MAN1_MOUSE	mmu:380664
MANBA_MOUSE	mmu:110173
MANEA_MOUSE	mmu:242362
MANEL_MOUSE	mmu:215090
MANS1_MOUSE	mmu:67729
MANS4_MOUSE	mmu:545893
MAOM_MOUSE	mmu:107029
MAON_MOUSE	mmu:109264
MAOX_MOUSE	mmu:17436
MAP10_MOUSE	mmu:74393
MAP11_MOUSE	mmu:75624
MAP12_MOUSE	mmu:66559
MAP1A_MOUSE	mmu:17754
MAP1B_MOUSE	mmu:17755
MAP1S_MOUSE	mmu:270058
MAP2_MOUSE	mmu:56307
MAP4_MOUSE	mmu:17758
MAP6_MOUSE	mmu:17760
MAP7_MOUSE	mmu:17761
MAP9_MOUSE	mmu:213582
MAPK2_MOUSE	mmu:17164
MAPK3_MOUSE	mmu:102626
MAPK5_MOUSE	mmu:17165
MARC1_MOUSE	mmu:66112
MARC2_MOUSE	mmu:67247
MARCO_MOUSE	mmu:17167
MARCS_MOUSE	mmu:17118
MARE1_MOUSE	mmu:13589
MARE2_MOUSE	mmu:212307
MARE3_MOUSE	mmu:100732
MARF1_MOUSE	mmu:223989
MARH1_MOUSE	mmu:72925
MARH2_MOUSE	mmu:224703
MARH3_MOUSE	mmu:320253
MARH4_MOUSE	mmu:381270
MARH5_MOUSE	mmu:69104
MARH6_MOUSE	mmu:223455
MARH7_MOUSE	mmu:57438
MARH8_MOUSE	mmu:71779
MARH9_MOUSE	mmu:216438
MARHB_MOUSE	mmu:211147
MARK1_MOUSE	mmu:226778
MARK2_MOUSE	mmu:13728
MARK3_MOUSE	mmu:17169
MARK4_MOUSE	mmu:232944
MASP1_MOUSE	mmu:17174
MASP2_MOUSE	mmu:17175
MAST1_MOUSE	mmu:56527
MAST2_MOUSE	mmu:17776
MAST3_MOUSE	mmu:546071
MAST4_MOUSE	mmu:328329
MASTR_MOUSE	mmu:74490
MASU1_MOUSE	mmu:75593
MAS_MOUSE	mmu:17171
MAT1_MOUSE	mmu:17420
MAT2B_MOUSE	mmu:108645
MATK_MOUSE	mmu:17179
MATN1_MOUSE	mmu:17180
MATN3_MOUSE	mmu:17182
MATN4_MOUSE	mmu:17183
MATR3_MOUSE	mmu:17184
MAVS_MOUSE	mmu:228607
MB12A_MOUSE	mmu:73711
MB12B_MOUSE	mmu:72543
MB211_MOUSE	mmu:17116
MB212_MOUSE	mmu:23937
MB213_MOUSE	mmu:242125
MB3L1_MOUSE	mmu:73503
MBB1A_MOUSE	mmu:18432
MBD1_MOUSE	mmu:17190
MBD2_MOUSE	mmu:17191
MBD3_MOUSE	mmu:17192
MBD4_MOUSE	mmu:17193
MBD5_MOUSE	mmu:109241
MBIP1_MOUSE	mmu:217588
MBL1_MOUSE	mmu:17194
MBL2_MOUSE	mmu:17195
MBLC1_MOUSE	mmu:330216
MBLC2_MOUSE	mmu:72852
MBNL1_MOUSE	mmu:56758
MBNL2_MOUSE	mmu:105559
MBNL3_MOUSE	mmu:171170
MBOA1_MOUSE	mmu:218121
MBOA2_MOUSE	mmu:67216
MBOA4_MOUSE	mmu:234155
MBOA5_MOUSE	mmu:14792
MBOA7_MOUSE	mmu:77582
MBPHL_MOUSE	mmu:68753
MBP_MOUSE	mmu:17196
MBRL_MOUSE	mmu:216157
MBTD1_MOUSE	mmu:103537
MBTP1_MOUSE	mmu:56453
MBTP2_MOUSE	mmu:270669
MC3R_MOUSE	mmu:17201
MC4R_MOUSE	mmu:17202
MCA3_MOUSE	mmu:66143
MCAF1_MOUSE	mmu:54343
MCAF2_MOUSE	mmu:75329
MCATL_MOUSE	mmu:214663
MCAT_MOUSE	mmu:57279
MCCA_MOUSE	mmu:72039
MCCB_MOUSE	mmu:78038
MCE1_MOUSE	mmu:24018
MCEE_MOUSE	mmu:73724
MCEM1_MOUSE	mmu:69189
MCES_MOUSE	mmu:67897
MCFD2_MOUSE	mmu:193813
MCHR1_MOUSE	mmu:207911
MCH_MOUSE	mmu:110312
MCIN_MOUSE	mmu:622408
MCL1_MOUSE	mmu:17210
MCLN1_MOUSE	mmu:94178
MCLN2_MOUSE	mmu:68279
MCLN3_MOUSE	mmu:171166
MCM10_MOUSE	mmu:70024
MCM2_MOUSE	mmu:17216
MCM3_MOUSE	mmu:17215
MCM4_MOUSE	mmu:17217
MCM6_MOUSE	mmu:17219
MCM7_MOUSE	mmu:17220
MCM8_MOUSE	mmu:66634
MCM9_MOUSE	mmu:71567
MCMBP_MOUSE	mmu:210711
MCMD2_MOUSE	mmu:240697
MCPH1_MOUSE	mmu:244329
MCPT1_MOUSE	mmu:17224
MCPT2_MOUSE	mmu:17225
MCPT4_MOUSE	mmu:17227
MCPT8_MOUSE	mmu:17231
MCPT9_MOUSE	mmu:17232
MCP_MOUSE	mmu:17221
MCRS1_MOUSE	mmu:51812
MCSP_MOUSE	mmu:17235
MCTP2_MOUSE	mmu:244049
MCTS1_MOUSE	mmu:68995
MCTS2_MOUSE	mmu:66405
MCUB_MOUSE	mmu:66815
MCUR1_MOUSE	mmu:76137
MCU_MOUSE	mmu:215999
MD12L_MOUSE	mmu:329650
MD13L_MOUSE	mmu:76199
MD1L1_MOUSE	mmu:17120
MD2BP_MOUSE	mmu:66591
MD2L1_MOUSE	mmu:56150
MD2L2_MOUSE	mmu:71890
MDC1_MOUSE	mmu:240087
MDFIC_MOUSE	mmu:16543
MDFI_MOUSE	mmu:17240
MDGA2_MOUSE	mmu:320772
MDH1B_MOUSE	mmu:76668
MDHC_MOUSE	mmu:17449
MDHM_MOUSE	mmu:17448
MDM1_MOUSE	mmu:17245
MDM2_MOUSE	mmu:17246
MDM4_MOUSE	mmu:17248
MDR1A_MOUSE	mmu:18671
MDR1B_MOUSE	mmu:18669
MDR3_MOUSE	mmu:18670
MEA1_MOUSE	mmu:17256
MECP2_MOUSE	mmu:17257
MECR_MOUSE	mmu:26922
MED10_MOUSE	mmu:28077
MED11_MOUSE	mmu:66172
MED12_MOUSE	mmu:59024
MED13_MOUSE	mmu:327987
MED14_MOUSE	mmu:26896
MED17_MOUSE	mmu:234959
MED18_MOUSE	mmu:67219
MED19_MOUSE	mmu:381379
MED1_MOUSE	mmu:19014
MED20_MOUSE	mmu:56771
MED21_MOUSE	mmu:108098
MED22_MOUSE	mmu:20933
MED23_MOUSE	mmu:70208
MED24_MOUSE	mmu:23989
MED25_MOUSE	mmu:75613
MED26_MOUSE	mmu:70625
MED27_MOUSE	mmu:68975
MED28_MOUSE	mmu:66999
MED29_MOUSE	mmu:67224
MED30_MOUSE	mmu:69790
MED31_MOUSE	mmu:67279
MED4_MOUSE	mmu:67381
MED6_MOUSE	mmu:69792
MED7_MOUSE	mmu:66213
MED8_MOUSE	mmu:80509
MED9_MOUSE	mmu:192191
MEDAG_MOUSE	mmu:70717
MEF2A_MOUSE	mmu:17258
MEF2C_MOUSE	mmu:17260
MEF2D_MOUSE	mmu:17261
